,target_id,smiles,pAc
26217,P48736,COC1=CC=CC(=C1)C2=NC3=C(C4CCCN4C(=S)N3C5=CC=CC=C5)C(=N2)N6CCOCC6,3.33
26592,P48736,CC1=CC=CC(=C1)C2=C3C(=NC=NC3=NN2)N,5.62
27462,P48736,CC1=NN(C=C1C2=CC3=C(C=C2)OCCN3C4=NC5=C(S4)C(=O)NC(C5)(C)C)C,7.74
27235,P48736,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)C3=CC(=NC=C3)C4=CC=C(C=C4)NC(=O)NC)S(=O)(=O)N(C)C,7.14
26598,P48736,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=NOC=C4,5.64
27320,P48736,CN1C2=C(C(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CN=CC=C4)N5CCOCC5)N=N1,7.31
26749,P48736,C1COCCC1OC2=NC=NC3=C2N=C(C=C3)C4=CC(=C(N=C4)Cl)NS(=O)(=O)C5=C(C=C(C=C5)F)F,6.0
26883,P48736,CC(C)S(=O)(=O)NC1=C(N=CC(=C1)C2=CC3=C(C=C2)N=C(N(C3=O)C4=CC=CC=C4)N)OC,6.3
27225,P48736,C[C@@H](CN)N1C2=C(C(=N1)C3=CC(=C(C=C3)Cl)O)C(=NC=N2)N,7.1
26683,P48736,C1=CC=C(C=C1)CNS(=O)(=O)C2=CN=CC(=C2)C3=CN4C(=NC(=N4)N)C=C3,5.866666666666665
26528,P48736,CC(C1=C2C(=CC(=C1)C(=O)N3CCCC3)C(=O)C=C(O2)N4CCOCC4)N(C)C5=CC(=CC(=C5)F)F,5.46
27218,P48736,CC1=C(SC(=N1)N)C2=CN=C(O2)C(C)(C)C,7.09
26427,P48736,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=CN=C4C=C3)N)C(=NC=N2)N,5.16
27363,P48736,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=C(C=C4)C5=CN(N=C5)CC6=CN=CC=C6)C,7.46
27017,P48736,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CN=CC=C3,6.6
27585,P48736,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5=CN=C(C=C5)N,8.43
26597,P48736,C[C@H](CN1C2=C(C(=N1)C3=CC(=C(C=C3)OC)OC)C(=NC=N2)N)CO,5.64
26696,P48736,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=C(C(=CC=C5)N)C(=N4)C#CCO,5.89
26818,P48736,CC(C1=C2C(=CC(=C1)C(=O)N(C)C)C(=O)C=C(O2)N3CCOCC3)NC4=CC(=CC=C4)Cl,6.15
26848,P48736,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)N=CC=C5)C(=NC=N3)N,6.23
26913,P48736,CC(C)(C)OC(=O)N1CCC(CC1)N2C3=C(C=N2)C(=NC(=N3)C4=CC=C(C=C4)NC(=O)NC)N5CCOCC5,6.39
27588,P48736,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=CC=CC=C43,8.52
27336,P48736,CCCS(=O)(=O)NC1=NC2=CC=CC=C2N=C1NC3=C(C=CC(=C3)OC)CCO,7.36
27332,P48736,C1CC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)Br)O)C(=NC=N3)N,7.36
27410,P48736,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=CC(=CC(=C3)C(=O)NC(CO)CO)C4=CN=C(C=C4)OC,7.6
26343,P48736,C1=CC=C(C=C1)C2=C3C(=NC=NC3=NN2)N,4.96
26779,P48736,CC(C)N1C2=C(C(=N1)C3=CC=C(C=C3)C(=O)C)C(=NC=N2)N,6.07
27043,P48736,C1COCCN1C2=NC(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)Cl)N5CCOCC5,6.66
26453,P48736,CC1=NC(=NC(=N1)NCCC#N)N2C3=CC=CC=C3N=C2NC4=CC=NN4,5.21
27283,P48736,CC(C)C1=CC=C(C=C1)C2=NC=CN=C2N3CCN(CC3)S(=O)(=O)C4=CC=CC(=C4)C5=CN=C(N=C5)N,7.24
26637,P48736,COC(=O)N1CCC(CC1)N2C3=C(C=N2)C(=NC(=N3)C4=CC=C(C=C4)NC(=O)NCCF)N5CCOCC5,5.77
26927,P48736,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C5=C(C(=CC=C5)N)C(=N4)C6=C7C=CNC7=CC=C6,6.42
27495,P48736,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=CC=C(C=C4)NC(=O)NC,7.89
26308,P48736,C1=CC=C(C(=C1)C2=CC=C(O2)/C=C\3/C(=O)NC(=O)S3)Cl,4.7
26921,P48736,CC1=C(C=CC=C1Cl)CN2C3=C(C(=O)N=C2OC)SC(=N3)N4CCOCC4,6.4
27229,P48736,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=C(C=C4)C5=CN(N=C5)C)C,7.11
27492,P48736,C1CC1N2C3=C(C(=NC(=N3)C4=CC=C(C=C4)NC(=O)NC5=CC=NC=C5)N6CCOCC6)N=N2,7.87
27012,P48736,CC(C1=NC2=C(C=C(C=C2)F)C(=C1C3=CC=CC=N3)Cl)NC4=NC=NC(=C4C#N)N,6.6
27603,P48736,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5=CN(C=N5)C,9.22
26830,P48736,CN1C(=NC(=N1)C2CCN(CC2)C(=O)CN(C)C)C3=CN=C(C(=N3)N4C5=CC=CC=C5N=N4)N,6.19
26534,P48736,CN1CCN(CC1)C(=O)C2=CC(=CC(=C2)OC)NC3=NC4=CC=CC=C4N=C3NS(=O)(=O)C5=CN=CC=C5,5.48
26758,P48736,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)C(=O)NC4=NCCS4)C(=NC=N2)N,6.0
26708,P48736,C1CC1CN2C=C(C=N2)C3=CC4=C(C=C3)N=C(S4)N,5.9
26686,P48736,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC5=C(C=C4)OCCO5,5.88
27330,P48736,CN1CCN(CC1)C2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)C4=NC(=NC(=N4)N5C6CCC5COC6)N7CCOCC7,7.34
26978,P48736,CC(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C=C2,6.5
26290,P48736,C[C@@H]1CC[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,4.6
26982,P48736,C[C@@H]1CCN([C@@H]1C(=O)N)C(=O)NC2=NC3=C(S2)C4=C(CC3)SC(=N4)C(C)(C)C(F)(F)F,6.5150000000000015
26766,P48736,C1=CC(=CN=C1)C2=CC=C(O2)/C=C\3/C(=O)NC(=O)S3,6.02
27143,P48736,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)N4CCOCC4)C=C2,6.9
27440,P48736,CN1C=C(N=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=C(C=CC(=C4)OC)CCCO,7.68
26803,P48736,C1CN(CCC1N2C=NC3=C2N=C(N=C3N4CCOCC4)C5=CC(=CC=C5)CO)CC6=CC=CC=N6,6.11
27564,P48736,C1CCN(C1)CCNC(=O)C2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)C4=NC(=NC(=N4)O[C@H]5CCOC5)N6CCOCC6,8.22
27334,P48736,C1CNCCC1N2C=NC3=C2N=C(N=C3N4CCOCC4)C5=CC(=CN=C5)O,7.36
26384,P48736,CC1CC2=CC=CC=C2N1C(=O)CC3=NC(=O)C=C(N3)N4CCOCC4,5.04
26326,P48736,CC(C)CCN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N,4.8
26871,P48736,CC(C1=C2C(=CC(=C1)C(=O)NCCOC)C(=O)C=C(O2)N3CCOCC3)NC4=CC(=CC(=C4)F)F,6.28
26828,P48736,C1CCC(C1)N2C3=C(C(=N2)C4=CC(=CC(=C4)F)O)C(=NC=N3)N,6.19
27248,P48736,CC(C)N1C2=C(C(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)N(C)C)N5CCOCC5)N=N1,7.16
26861,P48736,CN1C=C(N=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=C(C=CC(=C4)OC)C(CO)CO,6.26
26668,P48736,CC(C)OC(=O)N1CCC(CC1)N2C3=C(C=N2)C(=NC(=N3)C4=CC=C(C=C4)NC(=O)NC)N5CCOCC5,5.84
27393,P48736,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)C#N)O)C(=NC=N2)N,7.55
26426,P48736,CC1=CC(=CC=C1)NC(=O)CC2=NC(=O)C=C(N2)N3CCOCC3,5.15
26820,P48736,CC(C1=C2C(=CC(=C1)C(=O)N3CCCC3)C(=O)C=C(O2)N4CCOCC4)NC5=CC(=CC(=C5)F)F,6.15
26904,P48736,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)NC=C5)C(=NC=N3)N,6.36
26746,P48736,CC1=C(C=CC2=NC(=NN12)NC(=O)C)C3=CC(=CN=C3)S(=O)(=O)C,6.0
26929,P48736,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C#CC5=CN=CC=C5,6.42
27025,P48736,C1=CC(=CC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)[N+](=O)[O-])F,6.61
26909,P48736,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C,6.37
26687,P48736,CC(=O)N1C(OC(=N1)C2=CC3=C(C=C2)OCCO3)C4=C(C=CC(=C4)Br)OC(=O)C,5.88
27036,P48736,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)C2=NC(=CS2)C3=CN=C4N3C=C(C=C4)Cl.Cl,6.64
27403,P48736,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=CC=C(C=C4)NC(=O)NC5=CC=C(C=C5)CO,7.59
27097,P48736,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=C(C=C4)C5=CN=CN5)C,6.79
26579,P48736,CC1=CC=CC=C1N2C(=NC3=C(C2=O)C(=CC=C3)Cl)CSC4=NC=NC5=C4NC=N5,5.6
26381,P48736,CC1=CC2=C(C=C1)OCCN3C2=NC4=C3C=CC(=C4)[N+](=O)[O-],5.02
26874,P48736,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC=CC=C3,6.29
26867,P48736,CC1=CC2=C(C=C1)N(CCO2)C3=NC4=C(S3)C(=O)NC(C4)(C)C,6.27
27072,P48736,CC1=C(SC(=N1)NC(=O)C)C2=CSC(=N2)NCCNC(=O)C,6.72
26774,P48736,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)S(=O)(=O)N)C(=NC=N2)N,6.05
26404,P48736,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C(C)(C)C,5.1
27090,P48736,CC(=O)N1CCC(CC1)CC2=C(C=C(C=C2)OC)NC3=NC4=CC=CC=C4N=C3NS(=O)(=O)C,6.77
27394,P48736,C1COCCN1C2=NC(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CC=NC=C4)N5CCOCC5,7.55
27047,P48736,CN1C2=C(C(=N1)C3=CC4=C(C=C3)N=CC=C4)C(=NC=N2)N,6.66
26622,P48736,C[C@@H](CN1C2=C(C(=N1)C3=CC(=C(C=C3)OC)OC)C(=NC=N2)N)CO,5.72
26642,P48736,C1=CC2=C(C=C1Br)C(=CN2)/C=C\3/C(=O)C4=C(C=C(C=C4O3)O)O,5.79
27596,P48736,CC1=C(C(=NN1C)C)C2=C(C3=CC(=CC(=C3N2)F)OC)/C=C/4\C(=O)C5=C(O4)C=CC(=C5)NC(=O)NC6=CC=C(C=C6)C(=O)N(C)CCN(C)C,8.62
26376,P48736,CN1C2=CC=CC=C2N=C1CC3=NC(=O)C=C(N3)N4CCOCC4,5.0
26549,P48736,CN1C2=C(C=CC(=C2Cl)Cl)C3=C1C(=O)NC4(C3C#N)CCNCC4,5.51
26214,P48736,CC1=NN2C=CC=NC2=C1C#N,3.11
26352,P48736,CC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=NC=C3)C(C)NC4=CC=CC=C4,5.0
26366,P48736,CC(C)N1C2=C(C(=N1)C3=CC=C(C=C3)CC#N)C(=NC=N2)N,5.0
26993,P48736,CC1CCC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N,6.55
27315,P48736,CC(C)N1C2=C(C(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CN=CC=C4)N5CCOCC5)N=N1,7.31
26667,P48736,C1=CC=C2C(=C1)C(=C(N2)C3=CC=C(C=C3)Cl)/C=C\4/C(=O)C5=C(C=C(C=C5O4)O)O,5.84
27298,P48736,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(N=C2)N)S(=O)(=O)NC3=CC=CC=C3,7.28
26498,P48736,CCNC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N,5.4
27185,P48736,CN1C=C(N=C1)S(=O)(=O)NC2=NC3=CC=CC=C3N=C2NC4=C(C=CC(=C4)OC)CC5CCSCC5,7.0
27311,P48736,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=C(C=C4)C5=CN(N=C5)CC(C)(C)O)C,7.3
26963,P48736,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=C(C=C4)Br)C,6.49
27431,P48736,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=C(C=C4)C5=CNN=C5)C,7.66
27294,P48736,CC1=C(C2=C(N1C)C=CC(=C2)OC)/C=C\3/C(=O)C4=C(C=C(C=C4O3)O)O,7.27
27373,P48736,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=CN=C(C=C4)N)N5CCOCC5,7.48
27573,P48736,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=CC(=CC(=C4)O)O,8.3
26787,P48736,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC4=CC=CC=C43)C,6.08
26546,P48736,COCCOC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N,5.5
27140,P48736,COC1=CC(=C(C=C1)CCCO)NC2=NC3=CC=CC=C3N=C2NS(=O)(=O)C4CCS(=O)(=O)C4,6.89
27032,P48736,C1C[C@H](N(C1)C2=NC(=NC=C2C#N)N)C3=NC4=CC=CC(=C4C(=O)N3C5=CC=CC=C5)C(F)(F)F,6.64
26497,P48736,CC1=C(C=CC=C1C(F)(F)F)CN2C3=C(C(=O)N=C2C4=CC=CC=C4)SC(=N3)N5CCOCC5,5.4
26317,P48736,C1=CC(=CC(=C1)O)C2=NC3=C(C=C(C=C3)N)N=C2C4=CC(=CC=C4)O,4.77
26839,P48736,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=NN4)C(=C3)F)C(=NC=N2)N,6.2
27497,P48736,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NC)C=C2,7.9
26938,P48736,C1CNC[C@@H]1N2C3=C(C(=N2)C4=CC(=C(C=C4)Cl)O)C(=NC=N3)N,6.44
27040,P48736,C1CN(CCC1N2C=NC3=C2N=C(N=C3N4CCOCC4)C5=CC(=CC=C5)CO)CC6=CC=C(C=C6)C7=CC=NC=C7,6.65
26713,P48736,C1CNC[C@@H]1N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N,5.92
