target_id,smiles,pAc
O00329,CS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.4
O00329,c1c(-c2cncc(S(=O)(C)=O)c2)cc2nc(N)nn2c1,1.4
O00329,O=S(=O)(C)c1cncc(-c2cc3nc(N)nn3cc2)c1,1.4
O00329,c1c(-c2cncc(S(=O)(=O)C)c2)cc2n(nc(N)n2)c1,1.4
O00329,c1cc(-c2cc(S(=O)(=O)C)cnc2)cc2nc(N)nn12,1.4
O00329,S(=O)(=O)(c1cc(-c2cc3nc(N)nn3cc2)cnc1)C,1.4
O00329,n1n2ccc(-c3cc(S(=O)(=O)C)cnc3)cc2nc1N,1.4
O00329,c12n(ccc(-c3cc(S(=O)(=O)C)cnc3)c1)nc(N)n2,1.4
O00329,c1c(-c2cc(S(=O)(=O)C)cnc2)cc2nc(N)nn2c1,1.4
O00329,n1c(N)nc2cc(-c3cc(S(C)(=O)=O)cnc3)ccn12,1.4
O00329,CS(=O)(=O)c1cncc(-c2ccn3c(nc(N)n3)c2)c1,1.4
O00329,n1cc(S(=O)(=O)C)cc(-c2ccn3nc(N)nc3c2)c1,1.4
O00329,n1n2c(cc(-c3cc(S(=O)(=O)C)cnc3)cc2)nc1N,1.4
O00329,c1(-c2ccn3nc(N)nc3c2)cncc(S(C)(=O)=O)c1,1.4
O00329,c1cn2c(nc(N)n2)cc1-c1cncc(S(=O)(C)=O)c1,1.4
O00329,C1=CN2C(=NC(=N2)N)C=C1C3=CC(=CN=C3)S(=O)(=O)N,1.5
O00329,c12cc(-c3cncc(S(=O)(N)=O)c3)ccn1nc(N)n2,1.5
O00329,c12n(nc(N)n1)ccc(-c1cncc(S(=O)(=O)N)c1)c2,1.5
O00329,c1c(-c2cc3nc(N)nn3cc2)cc(S(N)(=O)=O)cn1,1.5
O00329,O=S(=O)(c1cncc(-c2ccn3c(c2)nc(N)n3)c1)N,1.5
O00329,c1c(-c2cc(S(N)(=O)=O)cnc2)cc2nc(N)nn2c1,1.5
O00329,c1(-c2cc(S(=O)(N)=O)cnc2)cc2n(nc(N)n2)cc1,1.5
O00329,c1cc(-c2cncc(S(=O)(N)=O)c2)cc2n1nc(N)n2,1.5
O00329,NS(=O)(c1cncc(-c2ccn3c(nc(N)n3)c2)c1)=O,1.5
O00329,n1n2ccc(-c3cc(S(=O)(N)=O)cnc3)cc2nc1N,1.5
O00329,c1(S(=O)(=O)N)cc(-c2cc3n(cc2)nc(N)n3)cnc1,1.5
O00329,c1ncc(S(N)(=O)=O)cc1-c1cc2nc(N)nn2cc1,1.5
O00329,c1c2nc(N)nn2ccc1-c1cc(S(=O)(N)=O)cnc1,1.5
O00329,c12n(ccc(-c3cncc(S(N)(=O)=O)c3)c1)nc(N)n2,1.5
O00329,n1n2ccc(-c3cc(S(=O)(N)=O)cnc3)cc2nc1N,1.5
O00329,CC(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.5
O00329,c1cn2nc(N)nc2cc1-c1cc(S(=O)(NC(C)C)=O)cnc1,1.5
O00329,c1(-c2cc(S(NC(C)C)(=O)=O)cnc2)cc2n(nc(N)n2)cc1,1.5
O00329,c1(-c2cc3n(nc(N)n3)cc2)cc(S(NC(C)C)(=O)=O)cnc1,1.5
O00329,c1cc(-c2cc(S(=O)(NC(C)C)=O)cnc2)cc2n1nc(N)n2,1.5
O00329,c1cc(-c2cncc(S(=O)(=O)NC(C)C)c2)cc2nc(N)nn12,1.5
