target_id,smiles,pAc
Q16539,C1=CC=C(C=C1)COC2=C(N=CC=C2)N,3.4450000000000003
Q16539,c1ccnc(N)c1OCc1ccccc1,3.4450000000000003
Q16539,c1ccnc(N)c1OCc1ccccc1,3.4450000000000003
Q16539,c1cccc(COc2cccnc2N)c1,3.4450000000000003
Q16539,c1c(COc2c(N)nccc2)cccc1,3.4450000000000003
Q16539,C[C@@H]1[C@@H]([C@H](O[C@@H]1C2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)OCO5)C,3.6
Q16539,C[C@H]1[C@@H](c2cc3c(cc2)OCO3)O[C@H](c2cc3c(cc2)OCO3)[C@H]1C,3.6
Q16539,O1c2ccc([C@H]3O[C@H](c4cc5c(cc4)OCO5)[C@@H](C)[C@H]3C)cc2OC1,3.6
Q16539,[C@@H]1(c2ccc3c(c2)OCO3)[C@@H](C)[C@@H](C)[C@@H](c2cc3c(cc2)OCO3)O1,3.6
Q16539,C1Oc2ccc([C@@H]3[C@@H](C)[C@@H](C)[C@@H](c4cc5c(cc4)OCO5)O3)cc2O1,3.6
Q16539,C1OC2=C(O1)C=C(C=C2)C(CC(=O)C3=CC4=C(C=C3)OCO4)C(=O)O,3.71
Q16539,c12ccc(C(C(O)=O)CC(c3cc4c(cc3)OCO4)=O)cc1OCO2,3.71
Q16539,C(=O)(c1ccc2c(c1)OCO2)CC(C(O)=O)c1cc2c(cc1)OCO2,3.71
Q16539,c1(C(CC(c2ccc3c(c2)OCO3)C(O)=O)=O)cc2c(cc1)OCO2,3.71
Q16539,c1(C(C(=O)O)CC(=O)c2cc3c(cc2)OCO3)cc2c(cc1)OCO2,3.71
Q16539,CC1=CN(C(=O)C=C1)C2=CC=CC=C2,3.78
Q16539,c1(-n2c(=O)ccc(C)c2)ccccc1,3.78
Q16539,c1c(-n2c(=O)ccc(C)c2)cccc1,3.78
Q16539,c1(-n2cc(C)ccc2=O)ccccc1,3.78
Q16539,Cc1cn(-c2ccccc2)c(=O)cc1,3.78
Q16539,C1=CC=C(C=C1)CN2C=C(N=N2)C3=NC(=C(O3)C4=CC=NC=C4)C5=CC=C(C=C5)F,3.8
Q16539,c1cc(-c2nc(-c3cn(Cc4ccccc4)nn3)oc2-c2ccncc2)ccc1F,3.8
Q16539,c1cnccc1-c1c(-c2ccc(F)cc2)nc(-c2cn(Cc3ccccc3)nn2)o1,3.8
Q16539,c1(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)o2)cn(Cc2ccccc2)nn1,3.8
Q16539,c1ccc(Cn2nnc(-c3oc(-c4ccncc4)c(-c4ccc(F)cc4)n3)c2)cc1,3.8
Q16539,CC1=C(C(=O)N(N1CC(C)(C)O)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC,4.0
Q16539,c1(NC(=O)c2c(=O)n(-c3ccccc3)n(CC(C)(C)O)c2C)ncc(Oc2c3c(cc(OC)cc3)ncc2)cc1,4.0
Q16539,c1(-n2n(CC(O)(C)C)c(C)c(C(=O)Nc3ncc(Oc4c5ccc(OC)cc5ncc4)cc3)c2=O)ccccc1,4.0
Q16539,c1cc(Oc2c3c(cc(OC)cc3)ncc2)cnc1NC(c1c(=O)n(-c2ccccc2)n(CC(C)(O)C)c1C)=O,4.0
Q16539,CC(O)(Cn1n(-c2ccccc2)c(=O)c(C(Nc2ncc(Oc3ccnc4cc(OC)ccc43)cc2)=O)c1C)C,4.0
Q16539,CN1C=NC2=C1N=C(N=C2NCC3=CC=CC=C3)NCCO,4.0
Q16539,c1cc(CNc2c3c(nc(NCCO)n2)n(C)cn3)ccc1,4.0
Q16539,n1cn(C)c2nc(NCCO)nc(NCc3ccccc3)c12,4.0
Q16539,c1(CNc2c3ncn(C)c3nc(NCCO)n2)ccccc1,4.0
Q16539,c1(NCCO)nc2n(C)cnc2c(NCc2ccccc2)n1,4.0
Q16539,CC1=C(C=C(C=C1)C2=NNC(=C2)C(F)(F)F)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,4.0
